campaign_id,chain_id,start_date,end_date,format,device,height,width,iremoteid,days,start_day,end_day,shop,budget
22010,7,2020-06-01,2020-06-08,butterfly,DESKTOP,350.0,494.0,['C62220'],9.0,1.0,1.0,0.0,3749.905426025391
29051,12,2021-07-06,2021-07-09,tg,DESKTOP,298.0,796.0,['C160776'],5.0,2.0,5.0,0.0,3304.0670776367188
25620,11,2019-08-26,2019-09-01,showcase,DESKTOP,472.0,1061.0,['32045'],8.0,1.0,7.0,0.0,18285.714285714286
3703,12,2021-09-20,2021-10-17,butterfly,DESKTOP,298.0,398.0,['C177223'],29.0,1.0,7.0,0.0,11852.43133544922
26750,11,2021-03-15,2021-03-23,showcase,DESKTOP,438.0,266.0,['132388'],10.0,1.0,2.0,0.0,22857.14285714286
576,11,2021-04-28,2021-05-31,butterfly,DESKTOP,486.0,532.0,['C144520'],35.0,3.0,1.0,0.0,11322.628173828123
9558,12,2019-12-25,2019-12-26,tg,DESKTOP,298.0,597.0,['C42482'],3.0,3.0,4.0,0.0,1833.8278198242188
22600,7,2021-02-22,2021-02-25,butterfly,DESKTOP,393.0,576.0,['126537'],5.0,1.0,4.0,0.0,1988.7924194335933
27736,10,2020-01-06,2020-01-15,butterfly,DESKTOP,420.0,574.0,['C39710'],11.0,1.0,3.0,0.0,7229.382751464844
21713,11,2020-04-28,2020-05-05,butterfly,DESKTOP,486.0,277.0,['C56797'],9.0,2.0,2.0,0.0,7363.223327636719
9648,11,2020-08-28,2020-08-28,stoprayon,DESKTOP,160.0,1077.0,['volvic-juicy'],2.0,5.0,5.0,0.0,1333.207763671875
28155,12,2020-12-21,2020-12-21,butterfly,DESKTOP,298.0,398.0,['C116707'],2.0,1.0,1.0,0.0,1258.400146484375
31595,11,2021-06-07,2021-07-24,showcase,DESKTOP,494.0,1063.0,['154690'],49.0,1.0,6.0,0.0,112000.0
23673,12,2021-06-07,2021-06-27,butterfly,DESKTOP,298.0,398.0,['C154967'],22.0,1.0,7.0,0.0,8991.499633789062
17244,7,2020-11-22,2020-11-22,butterfly,DESKTOP,393.0,576.0,['107817'],2.0,7.0,7.0,0.0,993.6592407226562
28975,10,2021-09-09,2021-09-18,butterfly,DESKTOP,419.0,555.0,['C164474'],11.0,4.0,6.0,0.0,8101.906860351562
11984,12,2019-05-14,2019-05-26,banner,DESKTOP,200.0,995.0,"['c439d24f9d931b5ee5854714b745c8c0.gif"") no-repeat scroll 50% 50% ']",14.0,2.0,7.0,0.0,9381.358642578123
44,10,2020-05-07,2020-06-29,butterfly,DESKTOP,420.0,574.0,"['C57134', 'C57139']",55.0,4.0,1.0,0.0,11767.973251342772
11546,11,2021-03-22,2021-04-05,showcase,DESKTOP,438.0,266.0,['136603'],16.0,1.0,1.0,0.0,36571.42857142857
19619,10,2021-05-06,2021-05-12,showcase,DESKTOP,469.0,1410.0,['C144065'],8.0,4.0,3.0,0.0,11428.57142857143
12679,7,2020-10-26,2020-11-01,butterfly,DESKTOP,394.0,576.0,['99302'],8.0,1.0,7.0,0.0,3410.363525390625
12448,12,2020-06-09,2020-06-20,butterfly,DESKTOP,298.0,398.0,['C64189'],13.0,2.0,6.0,0.0,10465.353088378906
679,12,2020-04-27,2020-05-18,butterfly,DESKTOP,298.0,398.0,"['C56524', 'C58516']",22.0,1.0,1.0,0.0,8929.376220703125
20901,11,2019-12-09,2019-12-09,butterfly,DESKTOP,486.0,278.0,['C39549'],2.0,1.0,1.0,0.0,1435.8919677734375
6514,10,2020-02-17,2020-02-28,butterfly,DESKTOP,420.0,574.0,['C46372'],13.0,1.0,5.0,0.0,8746.164184570312
30469,11,2021-10-01,2021-10-11,showcase,DESKTOP,494.0,1063.0,['181598'],12.0,5.0,1.0,0.0,27428.571428571428
12141,12,2020-04-08,2020-04-13,tg,DESKTOP,298.0,796.0,['C50218'],7.0,3.0,1.0,0.0,4361.1546630859375
31218,11,2020-10-27,2020-10-28,butterfly,DESKTOP,488.0,265.0,['CB9204'],3.0,2.0,3.0,0.0,2202.3898315429688
19070,12,2020-11-15,2020-12-12,tg,DESKTOP,298.0,796.0,['C107277'],29.0,7.0,6.0,0.0,17500.89111328125
4912,12,2021-09-06,2021-10-02,butterfly,DESKTOP,298.0,398.0,['C174297'],28.0,1.0,6.0,0.0,14134.245849609377
8499,10,2020-09-22,2020-09-24,butterfly,DESKTOP,420.0,574.0,['C89810'],4.0,2.0,4.0,0.0,2970.236328125
816,12,2020-09-23,2020-12-31,butterfly,DESKTOP,298.0,398.0,"['C92225', 'C98448', 'C98452', 'C98455', 'C98456']",101.0,3.0,4.0,0.0,15928.860168457031
15658,10,2019-11-14,2019-12-20,butterfly,DESKTOP,420.0,574.0,['C35073'],38.0,4.0,5.0,0.0,10536.074035644531
25741,12,2020-04-07,2020-05-13,butterfly,DESKTOP,298.0,398.0,['C53607'],38.0,2.0,3.0,0.0,11350.498413085938
4478,11,2020-10-26,2020-10-28,butterfly,DESKTOP,486.0,273.0,['C101992'],4.0,1.0,3.0,0.0,2628.866455078125
578,11,2021-04-30,2021-05-10,showcase,DESKTOP,438.0,1063.0,"['146445', '146462']",12.0,5.0,1.0,0.0,27428.571428571428
7267,12,2020-04-28,2020-05-06,butterfly,DESKTOP,298.0,398.0,['C57289'],10.0,2.0,3.0,0.0,6859.381103515625
33159,7,2020-03-21,2020-04-04,butterfly,DESKTOP,350.0,494.0,['C50979'],16.0,6.0,6.0,0.0,9578.7197265625
6940,10,2020-02-10,2020-02-24,butterfly,DESKTOP,420.0,574.0,['C45867'],16.0,1.0,1.0,0.0,9323.96484375
15506,10,2019-11-12,2019-12-16,butterfly,DESKTOP,420.0,574.0,['C36982'],36.0,2.0,1.0,0.0,14637.4189453125
31700,11,2019-11-18,2019-11-18,showcase,DESKTOP,472.0,1061.0,['33777'],2.0,1.0,1.0,0.0,4571.428571428572
24923,11,2020-09-16,2020-09-27,butterfly,DESKTOP,486.0,278.0,['C90857'],13.0,3.0,7.0,0.0,9260.873413085938
1000,7,2019-07-22,2019-08-09,butterfly,DESKTOP,350.0,494.0,"['C25693', 'C25694']",20.0,1.0,5.0,0.0,9717.222290039062
16841,12,2021-07-06,2021-07-11,banner,DESKTOP,200.0,995.0,['163034'],7.0,2.0,7.0,0.0,5216.7294921875
34158,12,2020-11-02,2020-11-02,banner,DESKTOP,200.0,995.0,['101775'],2.0,1.0,1.0,0.0,1331.019775390625
10895,10,2020-03-30,2020-04-15,butterfly,DESKTOP,420.0,574.0,['C51695'],18.0,1.0,3.0,0.0,9396.331787109377
705,12,2020-03-27,2020-04-04,tg,DESKTOP,298.0,796.0,"['C51583', 'C51589']",10.0,5.0,6.0,0.0,7219.358520507812
36981,11,2021-09-09,2021-10-11,butterfly,DESKTOP,486.0,531.0,['C176248'],34.0,4.0,1.0,0.0,10999.12451171875
30949,12,2020-04-18,2020-04-18,banner,DESKTOP,200.0,995.0,['54659'],2.0,6.0,6.0,0.0,1669.915771484375
12705,7,2021-07-17,2021-07-17,butterfly,DESKTOP,367.0,564.0,['156338'],2.0,6.0,6.0,0.0,1021.1346435546876
6771,12,2021-02-09,2021-02-27,tg,DESKTOP,298.0,597.0,['C123367'],20.0,2.0,6.0,0.0,12197.161865234377
21260,12,2021-04-26,2021-05-23,tg,DESKTOP,298.0,796.0,['C142589'],29.0,1.0,7.0,0.0,12668.790893554688
657,12,2020-04-01,2020-04-07,tg,DESKTOP,298.0,398.0,['C52187'],8.0,3.0,2.0,0.0,5170.3896484375
404,11,2020-08-25,2020-09-12,butterfly,DESKTOP,486.0,278.0,['C76891'],20.0,2.0,6.0,0.0,14801.973876953123
19878,12,2021-04-26,2021-05-31,butterfly,DESKTOP,298.0,398.0,['C144852'],37.0,1.0,1.0,0.0,11048.533325195312
30424,12,2020-11-15,2020-11-29,banner,DESKTOP,200.0,995.0,['107206'],16.0,7.0,7.0,0.0,8920.392578125
19015,7,2021-08-29,2021-09-01,butterfly,DESKTOP,367.0,564.0,['172313'],5.0,7.0,3.0,0.0,2332.705993652344
21888,12,2021-09-23,2021-09-27,tg,DESKTOP,298.0,597.0,['C174254'],6.0,4.0,1.0,0.0,3738.132568359375
30449,12,2021-06-17,2021-08-10,butterfly,DESKTOP,298.0,398.0,['C156884'],56.0,4.0,2.0,0.0,13647.63134765625
26777,12,2020-06-26,2020-06-26,tg,DESKTOP,298.0,796.0,['C63425'],2.0,5.0,5.0,0.0,1155.4442138671875
32969,12,2019-08-22,2019-08-25,banner,DESKTOP,200.0,995.0,['33003'],5.0,4.0,7.0,0.0,3310.77880859375
35455,11,2020-11-02,2020-11-12,showcase,DESKTOP,472.0,1047.0,['103630'],12.0,1.0,4.0,0.0,27428.571428571428
32442,12,2021-06-07,2021-07-11,tg,DESKTOP,298.0,796.0,['C154847'],36.0,1.0,7.0,0.0,10851.581909179688
10316,11,2020-10-05,2020-10-15,butterfly,DESKTOP,486.0,274.0,['C87524'],12.0,1.0,4.0,0.0,7987.7490234375
19595,7,2020-06-24,2020-07-23,butterfly,DESKTOP,350.0,492.0,['C67050'],31.0,3.0,4.0,0.0,6508.046417236328
32090,12,2021-06-04,2021-06-18,butterfly,DESKTOP,298.0,398.0,['C153216'],16.0,5.0,5.0,0.0,6342.05908203125
11250,12,2021-07-06,2021-07-22,butterfly,DESKTOP,298.0,398.0,['C162561'],18.0,2.0,4.0,0.0,9805.67578125
29796,10,2020-09-01,2020-09-29,butterfly,DESKTOP,420.0,574.0,['C75179'],30.0,2.0,2.0,0.0,13008.180541992188
7949,12,2020-06-25,2020-06-29,tg,DESKTOP,298.0,796.0,['C67702'],6.0,4.0,1.0,0.0,3738.132568359375
23073,12,2021-02-01,2021-11-24,tg,DESKTOP,298.0,796.0,['C124171'],298.0,1.0,3.0,0.0,44606.15655517578
1600,11,2021-04-12,2021-04-12,stoprayon,DESKTOP,145.0,1063.0,['epicerie-sucree/biscuits-et-gateaux/biscuits-aux-fruits'],2.0,1.0,1.0,0.0,1503.7598876953125
22003,12,2021-05-11,2021-05-23,butterfly,DESKTOP,298.0,398.0,['C145588'],14.0,2.0,7.0,0.0,8873.01953125
31842,12,2021-09-20,2021-10-02,butterfly,DESKTOP,298.0,398.0,['C178107'],14.0,1.0,6.0,0.0,9141.492431640623
6319,12,2021-09-27,2021-10-02,tg,DESKTOP,298.0,796.0,['C178757'],7.0,1.0,6.0,0.0,5096.796813964844
27482,12,2019-07-15,2019-08-13,banner,DESKTOP,200.0,995.0,['31727'],31.0,1.0,2.0,0.0,14429.484893798828
6688,7,2021-04-03,2021-05-03,butterfly,DESKTOP,394.0,576.0,['138687'],32.0,6.0,1.0,0.0,9777.4990234375
5590,12,2019-07-15,2019-08-18,banner,DESKTOP,200.0,995.0,['31725'],36.0,1.0,7.0,0.0,12158.736328125
7599,12,2019-08-21,2019-08-25,banner,DESKTOP,200.0,995.0,['33015'],6.0,3.0,7.0,0.0,3972.9345703125
31559,10,2020-03-26,2020-03-26,butterfly,DESKTOP,420.0,574.0,['C51983'],2.0,4.0,4.0,0.0,1318.935546875
2372,12,2021-06-12,2021-07-11,butterfly,DESKTOP,298.0,398.0,['C156559'],31.0,6.0,7.0,0.0,14856.399963378906
5174,10,2020-05-13,2020-05-31,butterfly,DESKTOP,420.0,574.0,['C59050'],20.0,3.0,7.0,0.0,11543.533935546877
22939,7,2020-01-07,2020-01-12,butterfly,DESKTOP,350.0,494.0,['C40736'],7.0,2.0,7.0,0.0,3522.461181640625
25617,12,2021-08-31,2021-09-12,butterfly,DESKTOP,298.0,398.0,['C171849'],14.0,2.0,7.0,0.0,8873.01953125
187,10,2021-03-22,2021-04-02,butterfly,DESKTOP,429.0,555.0,['C135823'],13.0,1.0,5.0,0.0,8746.164184570312
367,11,2020-04-15,2020-04-26,showcase,DESKTOP,472.0,1061.0,"['54909', '54910']",13.0,3.0,7.0,0.0,29714.28571428572
1699,11,2021-06-09,2021-07-03,showcase,DESKTOP,494.0,1063.0,['155094'],26.0,3.0,6.0,0.0,59428.57142857143
31849,7,2021-04-12,2021-05-27,butterfly,DESKTOP,395.0,576.0,['131160'],47.0,1.0,4.0,0.0,5352.419036865234
32042,12,2021-07-06,2021-07-18,tg,DESKTOP,298.0,398.0,['C162154'],14.0,2.0,7.0,0.0,10047.666015625
21009,11,2019-06-03,2019-06-12,butterfly,DESKTOP,486.0,293.0,['C23963'],11.0,1.0,3.0,0.0,7229.382751464844
36068,7,2019-04-23,2019-04-24,butterfly,DESKTOP,350.0,494.0,['C24841'],3.0,2.0,3.0,0.0,1418.7609558105469
35183,7,2020-11-04,2020-11-08,butterfly,DESKTOP,394.0,576.0,['102507'],6.0,3.0,7.0,0.0,2520.70458984375
3754,12,2020-01-18,2020-01-20,butterfly,DESKTOP,298.0,398.0,['C44071'],4.0,6.0,1.0,0.0,2798.93701171875
30978,12,2021-06-09,2021-07-11,butterfly,DESKTOP,298.0,398.0,['C154948'],34.0,3.0,7.0,0.0,10038.662902832031
20815,10,2021-10-18,2021-11-09,butterfly,DESKTOP,407.0,494.0,['C167007'],24.0,1.0,2.0,0.0,8560.62451171875
2357,11,2020-11-02,2020-11-16,butterfly,DESKTOP,486.0,273.0,['C92208'],16.0,1.0,1.0,0.0,9323.96484375
824,12,2020-10-06,2020-10-17,banner,DESKTOP,200.0,995.0,['94116'],13.0,2.0,6.0,0.0,10937.380676269531
29428,12,2020-10-19,2020-11-01,banner,DESKTOP,200.0,995.0,['99219'],15.0,1.0,7.0,0.0,6250.013580322266
26159,12,2021-08-16,2021-09-11,butterfly,DESKTOP,298.0,398.0,['C166810'],28.0,1.0,6.0,0.0,14134.245849609377
25102,10,2021-05-11,2021-05-24,butterfly,DESKTOP,411.0,555.0,['C143961'],15.0,2.0,1.0,0.0,6433.26416015625
901,12,2021-02-15,2021-02-27,banner,DESKTOP,200.0,995.0,"['123726', '123729']",14.0,1.0,6.0,0.0,9649.830688476562
33443,10,2020-04-09,2020-04-22,butterfly,DESKTOP,420.0,574.0,['C53732'],15.0,4.0,3.0,0.0,4275.953979492188
19392,12,2021-04-23,2021-05-02,tg,DESKTOP,298.0,796.0,['C143285'],11.0,5.0,7.0,0.0,6884.305419921875
11111,11,2020-04-12,2020-04-26,butterfly,DESKTOP,488.0,270.0,['CB7021'],16.0,7.0,7.0,0.0,10462.2216796875
26677,11,2020-10-28,2020-11-01,stoprayon,DESKTOP,145.0,1063.0,['hygiene_impeccable_avec_ariel_s44'],6.0,3.0,7.0,0.0,4274.249267578125
22749,12,2020-04-28,2020-06-02,butterfly,DESKTOP,298.0,398.0,['C56714'],37.0,2.0,2.0,0.0,14755.561157226562
16778,12,2020-01-21,2020-03-03,butterfly,DESKTOP,298.0,398.0,['C44047'],44.0,2.0,2.0,0.0,12927.708374023438
36252,12,2021-06-15,2021-08-30,tg,DESKTOP,298.0,796.0,['C156120'],78.0,2.0,1.0,0.0,19698.816925048828
31465,10,2021-06-16,2021-07-06,butterfly,DESKTOP,409.0,555.0,['C155253'],22.0,3.0,2.0,0.0,7711.323608398437
29074,12,2021-08-06,2021-09-04,tg,DESKTOP,298.0,796.0,['C165472'],31.0,5.0,6.0,0.0,16329.770324707031
15899,11,2021-04-13,2021-05-03,stoprayon,DESKTOP,145.0,1063.0,['perfect-fit-1'],22.0,2.0,1.0,0.0,9773.794067382812
11724,10,2019-10-14,2019-11-22,butterfly,DESKTOP,420.0,574.0,['C34522'],41.0,1.0,5.0,0.0,11018.599853515623
17357,11,2020-09-28,2020-10-20,showcase,DESKTOP,472.0,1047.0,['95253'],24.0,1.0,2.0,0.0,54857.142857142855
7549,10,2021-09-22,2021-09-27,banner,DESKTOP,125.0,1200.0,['C177746'],7.0,3.0,1.0,0.0,10000.0
30975,12,2021-06-03,2021-06-27,butterfly,DESKTOP,298.0,398.0,['C154108'],26.0,4.0,7.0,0.0,10465.689514160156
14961,11,2021-07-06,2021-07-15,showcase,DESKTOP,494.0,1063.0,['162700'],11.0,2.0,4.0,0.0,25142.857142857145
23931,11,2019-11-14,2019-12-03,butterfly,DESKTOP,488.0,270.0,['CB5540'],21.0,4.0,2.0,0.0,7360.808898925781
23611,12,2021-06-07,2021-07-03,butterfly,DESKTOP,298.0,398.0,['C152596'],28.0,1.0,6.0,0.0,14134.245849609377
15813,7,2021-03-01,2021-04-06,butterfly,DESKTOP,394.0,576.0,['130462'],38.0,1.0,2.0,0.0,8194.945617675781
101,10,2021-01-11,2021-01-26,butterfly,DESKTOP,437.0,555.0,['C118904'],17.0,1.0,2.0,0.0,10302.4150390625
25814,10,2021-02-17,2021-02-23,banner,DESKTOP,150.0,1200.0,['C129225'],8.0,3.0,2.0,0.0,11428.57142857143
8450,12,2021-07-01,2021-11-24,butterfly,DESKTOP,298.0,398.0,['C161574'],148.0,4.0,3.0,0.0,21239.04559326172
12491,10,2020-11-24,2020-11-24,butterfly,DESKTOP,449.0,555.0,['C67425'],2.0,2.0,2.0,0.0,1636.2718505859375
3480,11,2021-07-06,2021-08-15,butterfly,DESKTOP,498.0,531.0,['C162077'],42.0,2.0,7.0,0.0,16440.08660888672
35352,12,2021-02-23,2021-02-27,tg,DESKTOP,298.0,796.0,['C130724'],6.0,2.0,6.0,0.0,4830.162963867188
13887,7,2020-01-02,2020-01-13,butterfly,DESKTOP,350.0,494.0,['C42353'],13.0,4.0,1.0,0.0,5336.2159423828125
31386,12,2021-03-15,2021-03-28,banner,DESKTOP,200.0,995.0,['134233'],15.0,1.0,7.0,0.0,6250.013580322266
25055,10,2021-05-28,2021-06-01,banner,DESKTOP,125.0,1200.0,['C151858'],6.0,5.0,2.0,0.0,8571.428571428572
23131,7,2020-10-14,2020-10-19,butterfly,DESKTOP,394.0,576.0,['98829'],7.0,3.0,1.0,0.0,2873.347045898437
25035,12,2021-08-16,2021-10-15,tg,DESKTOP,298.0,796.0,['C169164'],62.0,1.0,5.0,0.0,8469.938293457031
21702,11,2021-10-02,2021-10-11,butterfly,DESKTOP,486.0,531.0,['C178115'],11.0,6.0,1.0,0.0,8673.282470703125
10529,11,2021-06-18,2021-07-07,butterfly,DESKTOP,486.0,532.0,['C155947'],21.0,5.0,3.0,0.0,5596.683288574219
19446,11,2019-12-19,2020-03-10,showcase,DESKTOP,472.0,1061.0,['40660'],84.0,4.0,2.0,0.0,192000.0
1113,7,2021-02-24,2021-03-03,butterfly,DESKTOP,394.0,576.0,"['129675', '130467']",9.0,3.0,3.0,0.0,3508.4610900878906
6376,12,2021-05-12,2021-06-27,banner,DESKTOP,200.0,995.0,['146662'],48.0,3.0,7.0,0.0,10875.71044921875
22180,7,2019-09-16,2019-10-05,butterfly,DESKTOP,350.0,494.0,['C31014'],21.0,1.0,6.0,0.0,5854.885620117188
26904,12,2021-09-07,2021-09-12,butterfly,DESKTOP,298.0,398.0,['C169196'],7.0,2.0,7.0,0.0,4962.560791015625
35380,11,2021-08-24,2021-09-06,showcase,DESKTOP,494.0,1063.0,['171791'],15.0,2.0,1.0,0.0,34285.71428571429
18135,12,2021-06-08,2021-06-26,tg,DESKTOP,298.0,398.0,['C152648'],20.0,2.0,6.0,0.0,12197.161865234377
26778,11,2021-04-12,2021-04-14,stoprayon,DESKTOP,145.0,1063.0,['entretien-et-nettoyage/lessives-et-soin-du-linge/lessives/liquides'],4.0,1.0,3.0,0.0,2628.866455078125
21167,12,2020-11-02,2020-11-20,butterfly,DESKTOP,298.0,398.0,['C103224'],20.0,1.0,5.0,0.0,8685.852661132812
759,12,2020-08-24,2020-09-20,butterfly,DESKTOP,298.0,398.0,"['C83475', 'C84171', 'C84172', 'C84175']",29.0,1.0,7.0,0.0,11852.43133544922
15982,12,2019-08-08,2019-08-27,stoprayon,DESKTOP,121.0,995.0,['32335'],21.0,4.0,2.0,0.0,8882.566772460938
22524,12,2021-09-13,2021-09-25,butterfly,DESKTOP,298.0,398.0,['C176856'],14.0,1.0,6.0,0.0,9141.492431640623
32017,12,2021-06-09,2021-07-06,butterfly,DESKTOP,298.0,398.0,['C154436'],29.0,3.0,2.0,0.0,12266.401733398438
10984,11,2020-05-19,2020-06-01,butterfly,DESKTOP,486.0,277.0,['C60041'],15.0,2.0,1.0,0.0,6433.26416015625
850,12,2020-11-29,2020-12-31,tg,DESKTOP,298.0,796.0,['C110490'],34.0,7.0,4.0,0.0,12151.500183105469
2354,12,2021-03-08,2021-03-20,tg,DESKTOP,298.0,398.0,['C132811'],14.0,1.0,6.0,0.0,10316.138061523438
19902,11,2020-12-21,2020-12-28,stoprayon,DESKTOP,145.0,1063.0,['nouvelle_gamme_tarte_en_or'],9.0,1.0,1.0,0.0,6766.919494628906
692,12,2020-03-27,2020-04-25,tg,DESKTOP,298.0,796.0,"['C51582', 'C54542']",15.0,5.0,6.0,0.0,10008.568908691406
2594,10,2019-06-05,2019-06-11,butterfly,DESKTOP,420.0,574.0,['C26395'],8.0,3.0,2.0,0.0,5880.35693359375
26318,11,2021-01-13,2021-01-23,butterfly,DESKTOP,486.0,274.0,['C119632'],12.0,3.0,6.0,0.0,9506.466796875
17799,12,2020-09-17,2020-09-20,butterfly,DESKTOP,298.0,398.0,['C86269'],5.0,4.0,7.0,0.0,3129.229736328125
625,12,2020-03-27,2020-06-25,butterfly,DESKTOP,298.0,398.0,"['C52633', 'C52634']",92.0,5.0,4.0,0.0,14509.456787109377
5070,11,2019-07-16,2019-07-22,butterfly,DESKTOP,486.0,293.0,['C31509'],8.0,2.0,1.0,0.0,6358.87451171875
20688,12,2021-04-12,2021-04-21,tg,DESKTOP,298.0,597.0,['C141616'],11.0,1.0,3.0,0.0,6699.2725830078125
35370,10,2019-07-17,2019-07-23,butterfly,DESKTOP,420.0,574.0,['C26423'],8.0,3.0,2.0,0.0,5880.35693359375
23817,10,2020-01-20,2020-02-02,butterfly,DESKTOP,420.0,574.0,['C43779'],15.0,1.0,7.0,0.0,5288.668670654297
12198,12,2020-11-15,2020-12-26,butterfly,DESKTOP,298.0,398.0,['C107227'],43.0,7.0,6.0,0.0,17058.55194091797
8337,12,2021-01-20,2021-01-29,butterfly,DESKTOP,298.0,398.0,['C121050'],11.0,3.0,5.0,0.0,6354.943176269531
6925,12,2021-04-30,2021-05-22,tg,DESKTOP,298.0,597.0,['C143959'],24.0,5.0,6.0,0.0,12642.40283203125
474,11,2020-11-16,2020-12-24,showcase,DESKTOP,472.0,1047.0,"['107408', '107422', '107456', '107457']",40.0,1.0,4.0,0.0,91428.57142857143
22288,11,2021-05-04,2021-06-04,butterfly,DESKTOP,486.0,531.0,['C146231'],33.0,2.0,5.0,0.0,11927.218963623049
32332,12,2021-06-04,2021-06-06,tg,DESKTOP,298.0,796.0,['C152226'],4.0,5.0,7.0,0.0,2503.3837890625
825,12,2020-10-18,2020-12-29,tg,DESKTOP,298.0,796.0,"['C54815', 'C54819', 'C54825']",61.0,7.0,2.0,0.0,16819.08203125
19259,11,2021-07-02,2021-07-07,butterfly,DESKTOP,486.0,531.0,['C159873'],7.0,5.0,3.0,0.0,4557.270446777344
29786,12,2021-04-19,2021-05-17,butterfly,DESKTOP,298.0,398.0,['C141649'],30.0,1.0,1.0,0.0,12176.422119140623
10046,7,2021-05-19,2021-07-25,butterfly,DESKTOP,385.0,564.0,['145826'],69.0,3.0,7.0,0.0,9539.020477294922
27522,12,2021-04-28,2021-05-07,butterfly,DESKTOP,298.0,398.0,['C144539'],11.0,3.0,5.0,0.0,6354.943176269531
32803,12,2020-11-10,2020-12-05,butterfly,DESKTOP,298.0,398.0,['C104536'],27.0,2.0,6.0,0.0,15706.109619140623
12159,11,2019-11-02,2019-11-04,butterfly,DESKTOP,486.0,278.0,['C36907'],4.0,6.0,1.0,0.0,3153.9208984375
34250,12,2021-08-05,2021-08-18,tg,DESKTOP,298.0,597.0,['C167390'],15.0,4.0,3.0,0.0,5639.127044677734
31092,12,2020-10-22,2020-12-31,butterfly,DESKTOP,298.0,398.0,['C76363'],72.0,4.0,4.0,0.0,12794.681030273438
18071,12,2020-11-30,2020-12-28,banner,DESKTOP,200.0,995.0,['108988'],30.0,1.0,1.0,0.0,13265.718383789062
6100,11,2020-04-13,2020-05-10,tg,DESKTOP,121.0,683.0,['tgunilever0520'],29.0,1.0,7.0,0.0,10503.027740478516
31527,12,2020-10-19,2020-10-23,banner,DESKTOP,200.0,995.0,['96661'],6.0,1.0,5.0,0.0,3721.259399414064
36338,11,2019-10-13,2019-11-07,showcase,DESKTOP,472.0,1061.0,['32891'],27.0,7.0,4.0,0.0,61714.28571428572
17108,11,2020-01-20,2020-01-31,butterfly,DESKTOP,486.0,278.0,['C43898'],13.0,1.0,5.0,0.0,8746.164184570312
33557,10,2021-09-19,2021-10-06,butterfly,DESKTOP,381.0,555.0,['C180163'],19.0,7.0,3.0,0.0,11258.500793457031
36881,11,2021-07-07,2021-08-27,butterfly,DESKTOP,486.0,531.0,['C162950'],53.0,3.0,5.0,0.0,8280.948348999023
23210,12,2020-08-02,2020-08-07,tg,DESKTOP,298.0,796.0,['C77057'],7.0,7.0,5.0,0.0,4581.039855957031
4856,10,2021-06-22,2021-06-30,butterfly,DESKTOP,381.0,555.0,['C155117'],10.0,2.0,3.0,0.0,7341.299438476562
24415,12,2021-06-12,2021-08-14,tg,DESKTOP,298.0,796.0,['C156349'],65.0,6.0,6.0,0.0,23128.0029296875
904,12,2021-02-04,2021-03-05,butterfly,DESKTOP,298.0,398.0,"['C122644', 'C125501']",31.0,4.0,5.0,0.0,10986.485900878906
32599,12,2020-12-22,2020-12-26,tg,DESKTOP,298.0,398.0,['C115667'],6.0,2.0,6.0,0.0,4830.162963867188
27983,12,2021-05-18,2021-05-29,banner,DESKTOP,200.0,995.0,['149091'],13.0,2.0,6.0,0.0,10937.380676269531
13576,11,2020-04-17,2020-04-17,butterfly,DESKTOP,488.0,270.0,['CB6130'],2.0,5.0,5.0,0.0,1333.207763671875
25189,12,2021-09-02,2021-10-18,butterfly,DESKTOP,298.0,398.0,['C169500'],48.0,4.0,1.0,0.0,8997.293701171875
17292,11,2021-09-16,2021-10-11,showcase,DESKTOP,494.0,1063.0,['177541'],27.0,4.0,1.0,0.0,61714.28571428572
34654,7,2021-04-08,2021-05-04,butterfly,DESKTOP,394.0,576.0,['141248'],28.0,4.0,2.0,0.0,8632.766235351562
22225,12,2019-06-22,2019-06-30,banner,DESKTOP,200.0,995.0,['30840'],10.0,6.0,7.0,0.0,7388.67919921875
22779,10,2021-09-18,2021-09-20,butterfly,DESKTOP,400.0,555.0,['C174390'],4.0,6.0,1.0,0.0,3153.9208984375
26627,11,2021-04-15,2021-05-01,showcase,DESKTOP,438.0,1063.0,['142334'],18.0,4.0,6.0,0.0,41142.857142857145
5641,11,2019-08-26,2019-08-26,butterfly,DESKTOP,488.0,270.0,['CB4575'],2.0,1.0,1.0,0.0,1435.8919677734375
15339,11,2020-09-03,2020-09-07,stoprayon,DESKTOP,589.0,1077.0,['pepsico_lucky-cart?ab=0'],6.0,4.0,1.0,0.0,4474.211791992188
29756,12,2021-06-08,2021-06-27,tg,DESKTOP,298.0,796.0,['C154916'],21.0,2.0,7.0,0.0,10789.131958007812
3181,12,2021-05-17,2021-05-30,butterfly,DESKTOP,298.0,398.0,['C148299'],15.0,1.0,7.0,0.0,5705.365447998047
10901,12,2021-08-27,2021-09-06,tg,DESKTOP,298.0,597.0,['C171426'],12.0,5.0,1.0,0.0,7476.26513671875
26281,11,2021-01-15,2021-01-16,showcase,DESKTOP,472.0,1047.0,['119359'],3.0,5.0,6.0,0.0,6857.142857142857
17507,11,2021-05-07,2021-07-06,butterfly,DESKTOP,486.0,531.0,['C146276'],62.0,5.0,2.0,0.0,14058.32308959961
22472,12,2021-07-02,2021-07-11,tg,DESKTOP,298.0,796.0,['C160286'],11.0,5.0,7.0,0.0,6884.305419921875
